,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,G,PG,PG-13,R,gross
3759,135.0,112.0,66.0,21.0,150.0,253,2.0,166.0,6000000.0,2003.0,28.0,7.7,0,0,0,1,3432342.0
1827,78.0,112.0,541.0,638.0,22000.0,46022,1.0,105.0,15000000.0,1999.0,22000.0,6.4,0,0,0,1,4485485.0
362,143.0,88.0,7.0,484.0,2000.0,4478,0.0,222.0,90000000.0,1998.0,500.0,7.5,1,0,0,0,120618403.0
3209,90.0,87.0,0.0,503.0,975.0,3059,2.0,150.0,10000000.0,2000.0,537.0,6.2,0,0,0,1,1276984.0
3463,387.0,96.0,655.0,973.0,24000.0,28817,0.0,881.0,7500000.0,2007.0,3000.0,7.5,0,0,1,0,143492840.0
211,342.0,132.0,681.0,12000.0,23000.0,55345,3.0,366.0,125000000.0,2011.0,14000.0,7.3,0,0,1,0,209805005.0
375,159.0,150.0,0.0,135.0,11000.0,12289,2.0,611.0,90000000.0,1997.0,1000.0,7.4,0,1,0,0,100853835.0
3615,149.0,104.0,20.0,130.0,3000.0,3825,6.0,101.0,6000000.0,2009.0,591.0,7.4,0,0,1,0,6670712.0
1565,15.0,110.0,278.0,179.0,3000.0,3864,3.0,30.0,30000000.0,1996.0,359.0,5.3,0,1,0,0,4357000.0
2677,417.0,140.0,310.0,619.0,33000.0,34413,3.0,376.0,15000000.0,2012.0,748.0,7.3,0,0,0,1,21383298.0
300,193.0,131.0,226.0,341.0,12000.0,13679,0.0,692.0,100000000.0,2004.0,625.0,6.9,0,1,0,0,173005002.0
3730,196.0,93.0,66.0,161.0,1000.0,1410,0.0,211.0,5000000.0,2014.0,200.0,6.1,0,0,0,1,21197315.0
1916,116.0,98.0,20.0,872.0,5000.0,7945,1.0,254.0,25000000.0,2001.0,888.0,6.6,0,0,0,1,36833473.0
539,134.0,124.0,258.0,748.0,867.0,3424,0.0,379.0,75000000.0,2000.0,826.0,5.9,0,0,1,0,68473360.0
208,294.0,174.0,2000.0,362.0,15000.0,16008,2.0,1966.0,125000000.0,2006.0,574.0,6.6,0,0,1,0,217536138.0
1122,432.0,95.0,38.0,20.0,409.0,578,0.0,588.0,35000000.0,2012.0,107.0,7.1,0,0,0,1,13401683.0
820,186.0,114.0,0.0,110.0,142.0,589,8.0,120.0,58000000.0,2008.0,117.0,6.0,0,0,1,0,31199215.0
1065,142.0,102.0,148.0,135.0,8000.0,9176,4.0,343.0,48000000.0,2001.0,973.0,5.7,0,0,1,0,93607673.0
3849,234.0,102.0,0.0,167.0,1000.0,2235,0.0,1916.0,4500000.0,2000.0,1000.0,8.4,0,0,0,1,3609278.0
3601,63.0,86.0,472.0,64.0,472.0,773,1.0,70.0,55784951.6,1997.0,155.0,6.2,0,0,1,0,12674183.0
4004,31.0,81.0,0.0,542.0,560.0,2238,0.0,131.0,3000000.0,2001.0,555.0,5.2,0,0,1,0,3293258.0
409,81.0,140.0,12000.0,619.0,10000.0,11951,4.0,415.0,90000000.0,1998.0,660.0,7.3,0,0,0,1,111544445.0
1494,151.0,103.0,189.0,766.0,3000.0,6563,1.0,280.0,35000000.0,2008.0,967.0,6.0,0,0,0,1,7948159.0
1208,118.0,120.0,155.0,249.0,23000.0,24300,1.0,263.0,40000000.0,2006.0,984.0,7.3,0,1,0,0,81593527.0
751,110.0,115.0,234.0,521.0,3000.0,4713,1.0,181.0,60000000.0,1998.0,552.0,6.5,0,0,1,0,56702901.0
1686,36.0,105.0,114.0,537.0,4000.0,6152,1.0,29.0,25000000.0,1996.0,561.0,5.3,0,0,0,1,17100000.0
2228,292.0,98.0,35.0,16.0,125.0,189,0.0,281.0,20000000.0,2009.0,37.0,6.5,0,0,0,1,29975979.0
2605,287.0,120.0,0.0,5.0,103.0,129,3.0,1641.0,15000000.0,2000.0,21.0,7.9,0,0,1,0,128067808.0
4971,241.0,114.0,29.0,616.0,956.0,3861,0.0,279.0,15000000.0,2009.0,878.0,6.6,0,0,0,1,32721635.0
1221,191.0,102.0,23.0,651.0,2000.0,7009,1.0,185.0,20000000.0,2009.0,2000.0,6.4,0,0,1,0,64149837.0
1187,129.0,105.0,78.0,298.0,984.0,2129,0.0,336.0,70000000.0,1999.0,489.0,6.4,0,0,0,1,116735231.0
249,369.0,100.0,128.0,78.0,596.0,1261,3.0,695.0,120000000.0,2015.0,360.0,4.3,0,0,1,0,56114221.0
1470,93.0,76.0,2.0,72.0,1000.0,1908,0.0,80.0,35000000.0,2005.0,766.0,5.6,1,0,0,0,19447478.0
1863,23.0,95.0,0.0,26.0,442.0,616,1.0,26.0,25530000.0,1996.0,95.0,5.2,0,1,0,0,20047715.0
3075,20.0,193.0,160.0,860.0,8000.0,10822,2.0,264.0,700000000.0,2006.0,1000.0,6.0,0,0,0,1,3275443.0
1491,67.0,91.0,85.0,105.0,635.0,1352,0.0,141.0,35000000.0,1998.0,316.0,4.8,0,0,0,1,10076136.0
2622,280.0,94.0,350.0,39.0,326.0,486,0.0,421.0,9800000.0,2006.0,48.0,7.3,0,0,1,0,56437947.0
4105,305.0,120.0,0.0,38.0,717.0,852,0.0,809.0,3000000.0,2003.0,78.0,8.4,0,0,0,1,2181290.0
921,203.0,92.0,180.0,75.0,211.0,488,1.0,211.0,52000000.0,2010.0,135.0,6.5,0,0,0,1,23324666.0
1148,116.0,103.0,84.0,664.0,12000.0,23864,1.0,194.0,43000000.0,2000.0,10000.0,6.0,0,0,1,0,37035515.0
1542,67.0,99.0,32.0,521.0,773.0,2916,1.0,100.0,35000000.0,2002.0,664.0,5.1,0,1,0,0,81150692.0
611,76.0,136.0,218.0,400.0,11000.0,12226,1.0,119.0,70000000.0,1997.0,691.0,7.0,0,0,1,0,37901509.0
4731,20.0,120.0,3.0,234.0,984.0,2563,1.0,55.0,1000000.0,2009.0,801.0,7.1,0,0,1,0,3773863.0
1394,63.0,95.0,31.0,450.0,944.0,2928,0.0,64.0,36000000.0,2000.0,886.0,5.3,0,0,0,1,2954405.0
4212,28.0,120.0,0.0,702.0,1000.0,5963,10.0,35.0,2400000.0,1996.0,748.0,6.8,0,0,0,1,5731103.0
4769,111.0,93.0,33.0,135.0,1000.0,1531,1.0,578.0,12000000.0,2002.0,188.0,3.3,0,0,1,0,37188667.0
108,275.0,123.0,0.0,648.0,3000.0,5505,0.0,781.0,160000000.0,2016.0,716.0,7.3,0,0,1,0,46978995.0
466,46.0,88.0,30.0,366.0,13000.0,15001,1.0,123.0,80000000.0,1996.0,967.0,6.3,0,1,0,0,90443603.0
2543,103.0,94.0,480.0,486.0,1000.0,3889,5.0,302.0,15600000.0,2000.0,490.0,6.5,0,0,0,1,68525609.0
2798,69.0,88.0,189.0,799.0,934.0,3707,1.0,99.0,15000000.0,2002.0,927.0,5.4,0,1,0,0,47811275.0
2311,232.0,100.0,0.0,407.0,21000.0,39507,0.0,293.0,8700000.0,2006.0,18000.0,7.1,0,0,0,1,5480996.0
4082,405.0,109.0,0.0,48.0,140.0,328,1.0,270.0,3000000.0,2013.0,63.0,7.9,0,0,0,1,8114507.0
2126,288.0,116.0,108.0,120.0,23000.0,24134,0.0,231.0,22000000.0,2013.0,820.0,6.8,0,0,0,1,11326836.0
1074,358.0,98.0,118.0,558.0,14000.0,16410,0.0,461.0,45000000.0,2012.0,935.0,6.3,0,0,1,0,139852971.0
1310,219.0,108.0,22.0,61.0,12000.0,14127,0.0,310.0,33000000.0,2009.0,2000.0,6.8,0,0,0,1,10326062.0
112,396.0,144.0,0.0,581.0,662.0,2333,0.0,1782.0,150000000.0,2007.0,599.0,7.1,0,0,1,0,318759914.0
845,491.0,134.0,521.0,186.0,15000.0,16281,0.0,527.0,55000000.0,2013.0,535.0,7.9,0,0,1,0,107100855.0
473,106.0,83.0,21.0,495.0,13000.0,14261,0.0,216.0,80000000.0,2002.0,503.0,7.0,1,0,0,0,73215310.0
2721,223.0,103.0,1000.0,611.0,21000.0,23932,2.0,336.0,15000000.0,2005.0,1000.0,7.6,0,0,0,1,4235837.0
506,272.0,105.0,545.0,74.0,795.0,1099,0.0,308.0,80000000.0,2014.0,172.0,5.6,0,0,1,0,23219748.0
73,418.0,123.0,452.0,329.0,10000.0,11287,8.0,971.0,175000000.0,2016.0,336.0,6.9,0,0,1,0,161087183.0
3186,198.0,120.0,0.0,294.0,23000.0,24270,0.0,205.0,10000000.0,2006.0,342.0,7.3,0,0,1,0,5484375.0
3470,324.0,110.0,0.0,11000.0,17000.0,46646,1.0,281.0,7000000.0,2012.0,15000.0,6.1,0,0,0,1,113709992.0
856,140.0,85.0,0.0,490.0,21000.0,22458,2.0,358.0,55000000.0,1999.0,860.0,6.4,0,0,1,0,66365290.0
1229,70.0,98.0,20.0,968.0,2000.0,7039,0.0,209.0,40000000.0,1997.0,2000.0,5.2,0,0,0,1,54967359.0
238,250.0,92.0,0.0,773.0,12000.0,15013,0.0,593.0,115000000.0,2001.0,1000.0,8.1,1,0,0,0,289907418.0
1091,167.0,91.0,50.0,67.0,521.0,758,0.0,350.0,45000000.0,2002.0,108.0,6.5,0,0,0,1,66790248.0
4059,411.0,110.0,301.0,412.0,1000.0,2239,0.0,524.0,3000000.0,2012.0,419.0,6.8,0,0,0,1,48056940.0
2043,18.0,93.0,9.0,254.0,23000.0,24436,2.0,37.0,24000000.0,1998.0,284.0,3.9,0,1,0,0,4308981.0
265,327.0,127.0,189.0,544.0,20000.0,22254,1.0,426.0,110000000.0,2011.0,929.0,7.1,0,0,1,0,85463309.0
135,465.0,131.0,188.0,641.0,10000.0,21840,0.0,440.0,150000000.0,2015.0,10000.0,7.4,0,0,1,0,195000874.0
1009,259.0,119.0,0.0,639.0,13000.0,15757,8.0,632.0,50000000.0,2004.0,1000.0,7.3,0,0,0,1,24006726.0
1245,249.0,134.0,16000.0,235.0,880.0,2281,1.0,190.0,40000000.0,2014.0,413.0,6.9,0,0,0,1,47034272.0
2881,21.0,91.0,150.0,150.0,979.0,1679,3.0,19.0,13000000.0,1996.0,385.0,5.9,0,0,0,1,2104000.0
3091,210.0,121.0,163.0,482.0,723.0,3189,0.0,614.0,10000000.0,2006.0,651.0,6.2,0,0,0,1,80150343.0
418,158.0,104.0,681.0,159.0,584.0,1235,5.0,378.0,85000000.0,2006.0,227.0,6.0,0,0,1,0,62494975.0
4905,450.0,106.0,0.0,273.0,17000.0,18469,0.0,274.0,30000000.0,2013.0,681.0,7.1,0,0,0,1,32154410.0
1658,417.0,111.0,456.0,21.0,157.0,257,0.0,438.0,30000000.0,2011.0,33.0,6.8,0,0,1,0,40247512.0
1950,298.0,99.0,24.0,155.0,3000.0,3744,1.0,250.0,25000000.0,2010.0,441.0,5.6,0,0,0,1,24042490.0
3332,273.0,112.0,108.0,175.0,12000.0,13172,0.0,226.0,7000000.0,2009.0,628.0,7.3,0,0,0,1,39462438.0
912,558.0,157.0,0.0,304.0,1000.0,2759,0.0,640.0,40000000.0,2012.0,1000.0,7.4,0,0,0,1,95720716.0
1785,97.0,94.0,32.0,453.0,1000.0,3436,4.0,71.0,28000000.0,2010.0,626.0,5.4,0,1,0,0,24268828.0
4097,79.0,104.0,11.0,194.0,11000.0,12250,2.0,115.0,4500000.0,2001.0,813.0,7.1,0,0,0,1,3287435.0
316,167.0,102.0,52.0,526.0,8000.0,10552,1.0,224.0,100000000.0,2009.0,735.0,5.4,0,0,1,0,49392095.0
1279,94.0,119.0,7.0,903.0,18000.0,29484,1.0,274.0,40000000.0,2001.0,9000.0,6.7,0,0,1,0,25178165.0
1832,167.0,91.0,41.0,328.0,567.0,2954,1.0,201.0,26000000.0,2009.0,402.0,5.2,0,1,0,0,20819129.0
3361,270.0,101.0,36.0,27.0,7000.0,7227,1.0,889.0,8000000.0,2006.0,150.0,7.9,0,0,0,1,59889948.0
1311,83.0,102.0,39.0,259.0,1000.0,2664,4.0,207.0,40000000.0,2001.0,1000.0,6.2,0,0,0,1,6114237.0
2712,300.0,107.0,454.0,39.0,65.0,173,1.0,513.0,15000000.0,2008.0,49.0,8.0,0,0,0,1,7757130.0
4545,225.0,83.0,19.0,128.0,403.0,988,0.0,290.0,1000000.0,2012.0,169.0,4.2,0,0,0,1,53245055.0
2401,50.0,106.0,8.0,521.0,748.0,3956,4.0,69.0,18000000.0,2004.0,656.0,5.7,0,0,1,0,64955956.0
1551,88.0,113.0,14.0,534.0,918.0,3500,2.0,47.0,32000000.0,2011.0,845.0,4.4,0,0,1,0,37911876.0
2442,124.0,112.0,0.0,177.0,805.0,1466,0.0,287.0,18000000.0,1997.0,223.0,7.5,0,0,0,1,7837632.0
1301,125.0,107.0,42.0,171.0,875.0,1702,3.0,66.0,40000000.0,2012.0,596.0,6.5,0,1,0,0,20113965.0
3133,120.0,96.0,9.0,448.0,690.0,2402,1.0,371.0,10000000.0,2001.0,533.0,4.7,0,0,0,1,20384136.0
1609,41.0,78.0,0.0,786.0,971.0,4527,0.0,49.0,30000000.0,2000.0,844.0,6.1,1,0,0,0,76501438.0
2431,68.0,115.0,13.0,111.0,757.0,1201,2.0,210.0,18000000.0,2000.0,220.0,6.7,0,0,1,0,17174870.0
3855,16.0,105.0,5.0,122.0,274.0,793,6.0,14.0,55784951.6,2011.0,154.0,6.0,0,0,1,0,1391770.0
3438,239.0,92.0,655.0,88.0,24000.0,25092,0.0,323.0,6500000.0,2005.0,829.0,7.6,0,0,0,1,24792061.0
2691,57.0,92.0,34.0,366.0,14000.0,15644,1.0,135.0,36998505.3,2001.0,442.0,6.1,0,0,0,1,11632420.0
2056,214.0,112.0,123.0,787.0,14000.0,16196,0.0,805.0,23000000.0,2000.0,991.0,7.1,0,0,0,1,39235088.0
54,470.0,122.0,14000.0,1000.0,11000.0,14959,2.0,2054.0,185000000.0,2008.0,1000.0,6.2,0,0,1,0,317011114.0
3471,140.0,96.0,474.0,82.0,1000.0,2212,0.0,369.0,11000000.0,2003.0,970.0,4.9,0,0,1,0,32131483.0
137,248.0,110.0,282.0,103.0,11000.0,21175,2.0,239.0,180000000.0,2016.0,10000.0,6.6,0,0,1,0,124051759.0
1915,88.0,119.0,42.0,917.0,2000.0,6862,0.0,223.0,25000000.0,2005.0,953.0,6.6,0,1,0,0,39008741.0
1821,167.0,109.0,22.0,355.0,14000.0,15790,1.0,174.0,27000000.0,2009.0,716.0,6.2,0,0,0,1,13248477.0
3193,287.0,115.0,549.0,911.0,3000.0,5732,0.0,1624.0,6500000.0,2004.0,912.0,7.9,0,0,0,1,54557348.0
551,132.0,123.0,272.0,193.0,13000.0,13934,2.0,261.0,80000000.0,2001.0,450.0,6.6,0,0,1,0,41523271.0
824,253.0,97.0,545.0,529.0,14000.0,16098,1.0,410.0,60000000.0,2010.0,1000.0,5.9,0,0,0,1,60128566.0
3453,222.0,113.0,127.0,373.0,3000.0,4370,3.0,98.0,8000000.0,2011.0,415.0,6.7,0,0,0,1,3014541.0
1086,213.0,102.0,23.0,436.0,25000.0,26998,3.0,609.0,45000000.0,1999.0,724.0,7.3,0,1,0,0,71423726.0
4677,271.0,86.0,365.0,522.0,934.0,2714,0.0,260.0,750000.0,2012.0,830.0,7.0,0,0,0,1,4007792.0
3602,97.0,91.0,378.0,345.0,658.0,1660,0.0,272.0,55784951.6,2003.0,378.0,7.3,0,0,1,0,17508936.0
1293,371.0,114.0,171.0,284.0,6000.0,7099,0.0,322.0,45000000.0,2012.0,382.0,7.6,0,0,1,0,18996755.0
2057,92.0,97.0,956.0,99.0,20000.0,20798,3.0,167.0,23000000.0,2001.0,551.0,6.1,0,0,1,0,27338033.0
959,166.0,98.0,99.0,433.0,12000.0,14007,3.0,110.0,65000000.0,2009.0,536.0,5.7,0,1,0,0,67128202.0
47,539.0,149.0,0.0,20000.0,34000.0,91434,7.0,752.0,200000000.0,2014.0,22000.0,8.0,0,0,1,0,233914986.0
979,68.0,140.0,473.0,294.0,18000.0,20152,2.0,279.0,50000000.0,1998.0,822.0,7.3,0,0,0,1,44484065.0
781,258.0,117.0,258.0,896.0,2000.0,7053,1.0,256.0,80000000.0,2010.0,1000.0,6.6,0,0,0,1,43290977.0
1986,190.0,110.0,37.0,268.0,10000.0,11431,1.0,140.0,25000000.0,2011.0,826.0,5.8,0,0,0,1,10324441.0
3404,163.0,113.0,13.0,594.0,5000.0,7692,6.0,73.0,7200000.0,2010.0,629.0,7.2,0,0,0,1,1094798.0
2684,97.0,87.0,374.0,484.0,826.0,2689,1.0,619.0,15000000.0,2001.0,503.0,4.5,0,0,0,1,14249005.0
2454,85.0,150.0,0.0,401.0,597.0,1645,0.0,224.0,18000000.0,1996.0,591.0,7.8,0,0,1,0,4414535.0
2173,123.0,107.0,30.0,318.0,742.0,2341,1.0,185.0,20000000.0,2010.0,360.0,5.8,0,1,0,0,62933793.0
2519,62.0,94.0,8.0,66.0,328.0,760,0.0,18.0,55784951.6,2007.0,122.0,3.3,0,0,1,0,7070459.0
1486,119.0,111.0,529.0,505.0,18000.0,19805,3.0,208.0,35000000.0,2001.0,826.0,6.8,0,0,0,1,11405825.0
2441,146.0,90.0,31.0,179.0,210.0,676,1.0,109.0,18000000.0,2013.0,193.0,4.4,0,0,1,0,10494494.0
3190,23.0,111.0,60.0,699.0,823.0,5262,0.0,122.0,10000000.0,2012.0,759.0,5.5,0,0,1,0,3333823.0
3289,64.0,91.0,0.0,407.0,3000.0,4409,1.0,173.0,9000000.0,2000.0,683.0,4.9,0,0,1,0,20035310.0
3652,88.0,111.0,82.0,269.0,809.0,1858,0.0,149.0,5300000.0,2002.0,447.0,7.3,0,0,0,1,3895664.0
3835,96.0,105.0,11.0,16.0,18000.0,18105,0.0,182.0,55784951.6,2004.0,66.0,7.8,0,0,1,0,1340891.0
2639,138.0,105.0,488.0,13000.0,15000.0,44037,1.0,172.0,37000000.0,2015.0,14000.0,5.4,0,0,1,0,20991497.0
737,167.0,100.0,55.0,416.0,12000.0,14611,4.0,432.0,60000000.0,2002.0,1000.0,5.5,0,0,1,0,90341670.0
1292,102.0,102.0,19.0,351.0,13000.0,14463,1.0,284.0,40000000.0,2000.0,530.0,5.1,0,0,0,1,14967182.0
2496,186.0,109.0,248.0,968.0,16000.0,19410,0.0,482.0,17000000.0,2006.0,988.0,6.7,0,0,0,1,35635046.0
2390,192.0,100.0,0.0,985.0,3000.0,7252,3.0,287.0,18500000.0,2009.0,2000.0,6.4,0,0,1,0,18439082.0
1759,287.0,110.0,0.0,1000.0,3000.0,10438,0.0,1057.0,26000000.0,2004.0,2000.0,7.4,0,0,0,1,58885635.0
2288,81.0,98.0,4.0,677.0,2000.0,4843,2.0,121.0,20000000.0,1999.0,1000.0,6.1,0,0,1,0,10544143.0
658,488.0,158.0,0.0,11000.0,20000.0,46204,1.0,845.0,61000000.0,2012.0,13000.0,7.6,0,0,1,0,148775460.0
4180,129.0,86.0,89.0,555.0,713.0,3421,6.0,107.0,2500000.0,2013.0,584.0,5.1,0,0,0,1,40041683.0
518,49.0,92.0,5.0,924.0,22000.0,28050,0.0,197.0,76000000.0,2000.0,1000.0,4.1,0,1,0,0,26000610.0
2964,11.0,93.0,3.0,324.0,1000.0,2939,2.0,15.0,36998505.3,1997.0,560.0,5.3,0,0,0,1,13960203.0
1164,166.0,119.0,89.0,395.0,650.0,1651,0.0,460.0,32000000.0,2002.0,537.0,6.5,0,0,1,0,35228696.0
3202,94.0,98.0,129.0,221.0,749.0,2214,0.0,81.0,10000000.0,2011.0,252.0,7.2,0,0,1,0,1754319.0
4151,251.0,89.0,192.0,142.0,447.0,923,1.0,539.0,2200000.0,2003.0,236.0,6.8,0,0,0,0,3645438.0
97,642.0,148.0,22000.0,23000.0,29000.0,81115,0.0,2803.0,160000000.0,2010.0,27000.0,8.8,0,0,1,0,292568851.0
2682,414.0,97.0,181.0,748.0,11000.0,14025,1.0,369.0,15000000.0,2012.0,820.0,6.2,0,0,0,1,14938570.0
4826,26.0,112.0,2.0,321.0,786.0,2638,0.0,32.0,36998505.3,2003.0,633.0,8.0,0,0,0,1,7707563.0
813,56.0,114.0,65.0,440.0,743.0,2367,1.0,88.0,60000000.0,1998.0,730.0,4.9,0,1,0,0,12065985.0
471,97.0,98.0,425.0,397.0,11000.0,12729,2.0,164.0,70000000.0,1998.0,643.0,5.7,0,0,1,0,74329966.0
87,226.0,93.0,31.0,213.0,4000.0,4628,2.0,173.0,165000000.0,2010.0,225.0,6.4,0,1,0,0,238371987.0
386,84.0,104.0,81.0,612.0,3000.0,5062,0.0,181.0,90000000.0,1997.0,643.0,5.4,0,0,1,0,47474112.0
3764,61.0,90.0,4.0,556.0,2000.0,5202,0.0,202.0,36998505.3,2006.0,936.0,7.0,0,0,0,1,6088249.0
4930,91.0,78.0,56.0,184.0,376.0,1144,2.0,101.0,150000.0,2000.0,346.0,6.3,0,0,1,0,2882062.0
2935,111.0,93.0,33.0,135.0,1000.0,1531,1.0,578.0,12000000.0,2002.0,188.0,3.3,0,0,1,0,37188667.0
1077,201.0,93.0,40.0,311.0,14000.0,17925,0.0,212.0,45000000.0,2008.0,3000.0,5.8,0,1,0,0,101702060.0
349,283.0,115.0,663.0,55.0,1000.0,1901,0.0,815.0,92000000.0,2004.0,723.0,8.0,0,1,0,0,261437578.0
2097,98.0,83.0,2.0,137.0,591.0,1729,0.0,166.0,22000000.0,2005.0,489.0,4.6,0,0,0,1,22264487.0
273,109.0,82.0,34.0,434.0,760.0,2762,1.0,456.0,109000000.0,2003.0,743.0,3.8,0,1,0,0,100446895.0
1897,181.0,96.0,47.0,3000.0,14000.0,28071,3.0,522.0,17000000.0,2007.0,11000.0,7.2,0,1,0,0,82234139.0
1360,302.0,127.0,123.0,904.0,14000.0,17551,0.0,343.0,38000000.0,2013.0,924.0,6.4,0,0,0,1,41997790.0
498,123.0,116.0,503.0,982.0,23000.0,43887,0.0,457.0,80000000.0,2003.0,18000.0,5.6,0,0,1,0,19480739.0
756,118.0,93.0,18.0,903.0,9000.0,13403,0.0,106.0,60000000.0,2008.0,2000.0,6.1,1,0,0,0,50818750.0
5,462.0,132.0,475.0,530.0,640.0,1873,1.0,738.0,263700000.0,2012.0,632.0,6.6,0,0,1,0,73058679.0
2703,249.0,117.0,0.0,12000.0,22000.0,47728,1.0,1028.0,15000000.0,1998.0,12000.0,8.2,0,0,0,1,17439163.0
4393,109.0,95.0,0.0,0.0,227.0,231,0.0,66.0,1300000.0,2007.0,4.0,7.2,0,1,0,0,1060591.0
2990,131.0,101.0,61.0,611.0,769.0,2543,0.0,316.0,12000000.0,1999.0,692.0,7.1,0,0,0,1,2060953.0
858,304.0,137.0,16000.0,348.0,890.0,1959,0.0,935.0,30000000.0,2004.0,387.0,8.0,0,0,0,1,66207920.0
942,177.0,107.0,43.0,569.0,12000.0,14569,2.0,110.0,50000000.0,2016.0,919.0,6.6,0,0,1,0,126088877.0
4649,238.0,112.0,29.0,874.0,12000.0,15800,1.0,122.0,15000000.0,2013.0,1000.0,6.5,0,0,1,0,42919096.0
2195,165.0,110.0,119.0,332.0,1000.0,2382,1.0,135.0,22000000.0,2008.0,931.0,6.1,0,0,1,0,39263506.0
1586,112.0,93.0,221.0,781.0,12000.0,26760,0.0,289.0,34200000.0,1999.0,11000.0,6.4,0,0,1,0,163479795.0
107,227.0,93.0,50.0,692.0,3000.0,4705,2.0,326.0,160000000.0,2007.0,795.0,6.1,0,1,0,0,320706665.0
1688,219.0,112.0,380.0,2000.0,15000.0,31278,0.0,215.0,30000000.0,2010.0,11000.0,6.7,0,0,0,1,32357532.0
2661,128.0,99.0,3.0,628.0,14000.0,16461,3.0,143.0,15000000.0,2009.0,982.0,4.8,0,0,1,0,33860010.0
938,140.0,116.0,80.0,651.0,11000.0,14087,2.0,357.0,50000000.0,2003.0,1000.0,6.4,0,0,1,0,105807520.0
423,382.0,106.0,763.0,809.0,8000.0,11454,1.0,208.0,85000000.0,2012.0,886.0,5.6,0,1,0,0,64933670.0
905,391.0,123.0,108.0,3000.0,40000.0,63769,7.0,289.0,53000000.0,2015.0,19000.0,7.0,0,0,0,1,62563543.0
378,183.0,106.0,87.0,918.0,8000.0,10882,0.0,204.0,90000000.0,2013.0,956.0,5.9,0,1,0,0,68558662.0
2860,40.0,90.0,7.0,405.0,939.0,2815,2.0,31.0,6000000.0,2001.0,890.0,6.1,0,0,0,1,22235901.0
1462,91.0,155.0,16000.0,229.0,18000.0,19689,2.0,216.0,30000000.0,1997.0,461.0,6.6,0,0,0,1,25078937.0
3492,28.0,95.0,48.0,826.0,1000.0,4837,1.0,29.0,7000000.0,1999.0,865.0,6.1,0,0,0,1,14003141.0
4947,171.0,90.0,100.0,9.0,830.0,973,2.0,62.0,125000.0,2011.0,128.0,6.7,0,0,0,1,1573712.0
3177,33.0,74.0,0.0,719.0,886.0,5139,0.0,26.0,10000000.0,2004.0,808.0,5.8,0,1,0,0,6491350.0
2476,44.0,103.0,0.0,543.0,923.0,3699,0.0,45.0,55784951.6,2009.0,619.0,4.1,0,0,1,0,90485233.0
1968,231.0,90.0,160.0,852.0,963.0,4952,0.0,130.0,25000000.0,2011.0,936.0,4.0,0,0,1,0,18860403.0
1979,44.0,133.0,277.0,8000.0,25000.0,48482,2.0,93.0,28000000.0,1996.0,14000.0,7.1,0,0,0,1,11030963.0
642,190.0,114.0,116.0,982.0,7000.0,10419,2.0,264.0,55784951.6,2010.0,1000.0,5.9,0,0,1,0,72980108.0
852,231.0,98.0,124.0,354.0,931.0,2287,1.0,600.0,55000000.0,2005.0,507.0,6.2,0,0,1,0,89706988.0
1185,538.0,138.0,737.0,14000.0,34000.0,83012,5.0,751.0,40000000.0,2013.0,23000.0,7.3,0,0,0,1,150117807.0
239,440.0,138.0,446.0,929.0,20000.0,23755,1.0,533.0,120000000.0,2013.0,992.0,6.7,0,0,1,0,132550960.0
1397,334.0,108.0,480.0,706.0,14000.0,17623,3.0,626.0,35000000.0,2009.0,839.0,7.8,0,0,0,1,277313371.0
340,294.0,172.0,0.0,857.0,16000.0,23052,1.0,2417.0,94000000.0,2002.0,5000.0,8.7,0,0,1,0,340478898.0
2599,251.0,95.0,571.0,102.0,499.0,1120,0.0,352.0,15500000.0,2006.0,298.0,6.5,0,0,0,1,7774730.0
2328,28.0,80.0,121.0,587.0,836.0,2467,2.0,66.0,20000000.0,2003.0,624.0,2.8,0,0,0,1,1646664.0
48,590.0,132.0,14000.0,928.0,19000.0,21411,0.0,1171.0,190000000.0,2013.0,981.0,7.8,0,0,1,0,228756232.0
191,246.0,90.0,50.0,397.0,4000.0,5046,0.0,137.0,130000000.0,2011.0,442.0,6.7,0,1,0,0,149234747.0
2713,43.0,95.0,24.0,426.0,931.0,3322,6.0,33.0,15000000.0,2013.0,539.0,5.3,0,0,1,0,9123834.0
1259,201.0,94.0,52.0,214.0,683.0,1488,2.0,158.0,40000000.0,2014.0,392.0,5.1,0,0,0,1,38543473.0
2319,231.0,135.0,162.0,228.0,23000.0,36398,0.0,230.0,20000000.0,2007.0,13000.0,7.0,0,0,0,1,4001121.0
1834,217.0,133.0,0.0,218.0,7000.0,8341,1.0,546.0,26000000.0,2005.0,966.0,7.1,0,0,0,1,109243478.0
3876,149.0,101.0,51.0,8.0,446.0,497,1.0,346.0,6000000.0,2002.0,20.0,7.6,0,0,1,0,20772796.0
2254,45.0,68.0,0.0,253.0,304.0,861,0.0,32.0,20000000.0,2005.0,286.0,6.4,1,0,0,0,18081626.0
822,133.0,103.0,30.0,727.0,963.0,3150,2.0,121.0,58000000.0,2009.0,935.0,4.7,0,0,1,0,29580087.0
2994,469.0,99.0,0.0,520.0,3000.0,5074,4.0,235.0,12000000.0,2013.0,1000.0,6.8,0,0,0,1,1702277.0
